ip_src,ip_dst,srcport,dstport,tp_proto,data_proto,data_type,data_len,entropy_shannon,entropy_renyi,entropy_tsallis,reason
10.42.0.140,20.153.150.31,53314,443,tcp,data,unknown,1418.0,0.8621331000706903,0.7970546703835512,0.9879634759413153,info:
10.42.0.140,20.153.150.31,53314,443,tcp,tls,unknown,125.0,0.6307008066133265,0.5537127237967399,0.9535990481856038,info:
20.153.150.31,10.42.0.140,443,53314,tcp,tls,unknown,1460.0,0.7979189982905953,0.7253539642967168,0.9820867827020408,info:
20.153.150.31,10.42.0.140,443,53314,tcp,data,unknown,1460.0,0.8120805938565446,0.7399754643285804,0.9834818458974004,info:
20.153.150.31,10.42.0.140,443,53314,tcp,data,unknown,1176.0,0.8066493141853852,0.7323617149888212,0.9827695250435775,info:
20.153.150.31,10.42.0.140,443,53314,tcp,tls,unknown,1455.0,0.8383804418982027,0.7848003516475694,0.9871171358144851,info:
10.42.0.140,20.153.150.31,53314,443,tcp,tls,unknown,85.0,0.6436281944798178,0.5981530815865324,0.9637336504161712,info:
20.153.150.31,10.42.0.140,443,53314,tcp,tls,unknown,43.0,0.5628229258951336,0.5367103470823178,0.9490114464099896,info:
20.153.150.31,10.42.0.140,443,53314,tcp,tls,unknown,61.0,0.6241546436765918,0.6158817043660281,0.9671292914536158,info:
10.42.0.140,20.153.150.31,53314,443,tcp,tls,unknown,1301.0,0.8879911833972819,0.8664686242778338,0.9918090244357316,info:
10.42.0.140,20.153.150.31,53314,443,tcp,tls,unknown,30.0,0.5178330444436061,0.5129422005135513,0.9418282548476454,info:
10.42.0.140,20.153.150.31,53314,443,tcp,tls,unknown,962.0,0.874357716883841,0.8517127883852549,0.9911106250683498,info:
20.153.150.31,10.42.0.140,443,53314,tcp,tls,unknown,43.0,0.5379386068497098,0.5212406251802891,0.9444444444444444,info:
20.153.150.31,10.42.0.140,443,53314,tcp,tls,unknown,254.0,0.7997084576803306,0.7720302744442681,0.9861717940633304,info:
10.42.0.140,20.153.150.31,53314,443,tcp,tls,unknown,368.0,0.8217992847056651,0.7980682011506706,0.9880309339678762,info:
10.42.0.140,20.153.150.31,53314,443,tcp,tls,unknown,290.0,0.8025432286886617,0.7797185781529471,0.9867489418931213,info:
20.153.150.31,10.42.0.140,443,53314,tcp,tls,unknown,34.0,0.48152109045041014,0.47282603246523985,0.9273356401384083,info:
20.153.150.31,10.42.0.140,443,53314,tcp,tls,unknown,301.0,0.7981238179468092,0.7729103171444837,0.9862391112233304,info:
10.42.0.207,18.197.59.152,56144,10001,udp,data,omit,4.0,-1,-1,-1,info: small omit
10.42.0.207,3.125.130.75,56144,10001,udp,data,omit,4.0,-1,-1,-1,info: small omit
10.42.0.207,192.168.1.1,56144,10000,udp,data,omit,4.0,-1,-1,-1,info: small omit
10.42.0.140,20.153.150.31,53314,443,tcp,tls,unknown,338.0,0.8162506605836788,0.7886877821376912,0.9873918733441859,info:
10.42.0.140,20.153.150.31,53314,443,tcp,tls,unknown,339.0,0.8307841785194233,0.8135400624404039,0.989014993752603,info:
10.42.0.140,20.153.150.31,53314,443,tcp,tls,unknown,284.0,0.796253920512561,0.7713048362830187,0.9861160555357779,info:
10.42.0.140,20.153.150.31,53314,443,tcp,tls,unknown,350.0,0.8137254765529564,0.7878405309915155,0.9873324990079668,info:
10.42.0.140,10.42.0.1,57193,53,udp,dns,text,56.0,0.5347541953539894,0.47022744089112684,0.9262809917355372,info:dns
10.42.0.140,10.42.0.1,58849,53,udp,dns,text,56.0,0.5204534128029857,0.45961062377027445,0.9218106995884774,info:dns
20.153.150.31,10.42.0.140,443,53314,tcp,tls,unknown,34.0,0.4962269728033513,0.4908747711321367,0.9342560553633218,info:
20.153.150.31,10.42.0.140,443,53314,tcp,tls,unknown,34.0,0.5152410118609203,0.507361711131696,0.94,info:
10.42.0.1,10.42.0.140,53,57193,udp,dns,text,145.0,0.5635142547614855,0.4799515244624124,0.9301507805423838,info:dns
10.42.0.1,10.42.0.140,53,58849,udp,dns,text,104.0,0.5243255542871764,0.4095622748693829,0.8968009352747369,info:dns
20.153.150.31,10.42.0.140,443,53314,tcp,tls,unknown,323.0,0.813844244850263,0.7891244407500683,0.9874223650947224,info:
20.153.150.31,10.42.0.140,443,53314,tcp,tls,unknown,503.0,0.8542830806390693,0.8335733949825821,0.9901699611060791,info:
10.42.0.140,20.33.39.104,53315,443,tcp,data,unknown,1418.0,0.8633760115487504,0.7943915143774689,0.9877844055222761,info:
10.42.0.140,20.33.39.104,53315,443,tcp,tls,unknown,129.0,0.6516342240724945,0.5791701236177543,0.9597079502433747,info:
20.33.39.104,10.42.0.140,443,53315,tcp,tls,unknown,1460.0,0.8877011502339754,0.8586236178828748,0.9914448370046826,info:
20.33.39.104,10.42.0.140,443,53315,tcp,data,unknown,1460.0,0.8859057456797641,0.8643208818036356,0.9917108898732512,info:
20.33.39.104,10.42.0.140,443,53315,tcp,data,unknown,1176.0,0.884571178540176,0.8644714603477727,0.9917178082649919,info:
20.33.39.104,10.42.0.140,443,53315,tcp,tls,unknown,1460.0,0.8848596548132082,0.859751337528716,0.9914981689813506,info:
20.33.39.104,10.42.0.140,443,53315,tcp,tls,unknown,154.0,0.7532635368280877,0.7371502881156614,0.9832210331615802,info:
10.42.0.140,20.33.39.104,53315,443,tcp,data,unknown,1418.0,0.8633760115487504,0.7943915143774689,0.9877844055222761,info:
10.42.0.140,20.33.39.104,53315,443,tcp,tls,unknown,80.0,0.6440711263865939,0.6200589544766704,0.9678819444444444,info:
10.42.0.140,20.33.39.104,53315,443,tcp,tls,unknown,377.0,0.8315164265093175,0.8086593034729818,0.9887136283509993,info:
10.42.0.140,20.33.39.104,53315,443,tcp,tls,unknown,1391.0,0.8889179171357562,0.8646106111105635,0.9917241964689905,info:
20.33.39.104,10.42.0.140,443,53315,tcp,tls,unknown,287.0,0.8116471776697899,0.7915189044772845,0.987588263672646,info:
20.33.39.104,10.42.0.140,443,53315,tcp,tls,unknown,287.0,0.7774163546431835,0.7508032836449291,0.9844444444444445,info:
20.33.39.104,10.42.0.140,443,53315,tcp,tls,unknown,62.0,0.623096202338343,0.6138615657707519,0.9667590027700831,info:
20.33.39.104,10.42.0.140,443,53315,tcp,tls,unknown,44.0,0.5379386068497098,0.5212406251802891,0.9444444444444444,info:
10.42.0.140,20.33.39.104,53315,443,tcp,tls,unknown,31.0,0.504675149706764,0.4965366338537698,0.9362880886426593,info:
20.33.39.104,10.42.0.140,443,53315,tcp,tls,unknown,217.0,0.7780575209322627,0.7556067794730326,0.9848533163265306,info:
10.42.0.140,20.33.39.104,53315,443,tcp,data,unknown,31.0,0.504675149706764,0.4965366338537698,0.9362880886426593,info:
10.42.0.140,20.153.150.31,53314,443,tcp,tls,unknown,666.0,0.8596828097924338,0.8403825808035847,0.9905342052614291,info:
20.153.150.31,10.42.0.140,443,53314,tcp,tls,unknown,34.0,0.47302296497239865,0.45548202372184055,0.9199999999999999,info:
20.33.49.17,10.42.0.207,8053,47212,udp,data,unknown,416.0,0.824932774290434,0.7951803708816468,0.9878377240972982,info:
10.42.0.207,20.33.49.17,47212,8053,udp,data,unknown,32.0,0.5126534351191195,0.4638116728506269,0.9236111111111112,info:
20.33.49.17,10.42.0.207,8053,47212,udp,data,unknown,32.0,0.5126534351191195,0.4638116728506269,0.9236111111111112,info:
10.42.0.207,20.33.49.17,47212,8053,udp,data,unknown,80.0,0.636851158389394,0.6052988953325467,0.965142598460842,info:
10.42.0.207,20.33.49.17,47212,8053,udp,data,unknown,112.0,0.6640348632583589,0.6149745059724134,0.9669635162309681,info:
10.42.0.207,20.33.49.17,47212,8053,udp,data,unknown,96.0,0.6464256979303121,0.6057863230755683,0.9652366863905325,info:
20.153.150.31,10.42.0.140,443,53314,tcp,tls,unknown,215.0,0.7639704095203202,0.7458474891554796,0.9840110380650922,info:
20.33.49.17,10.42.0.207,8053,47212,udp,data,unknown,64.0,0.5852351003504254,0.5358002076572778,0.9487534626038782,info:
20.33.49.17,10.42.0.207,8053,47212,udp,data,unknown,64.0,0.6160060723015385,0.5811268523472994,0.9601427721594289,info:
10.42.0.140,20.153.150.31,53314,443,tcp,data,unknown,666.0,0.8596828097924338,0.8403825808035847,0.9905342052614291,info:
20.153.150.31,10.42.0.140,443,53314,tcp,data,unknown,215.0,0.7639704095203202,0.7458474891554796,0.9840110380650922,info:
20.153.150.31,10.42.0.140,443,53314,tcp,data,unknown,34.0,0.47302296497239865,0.45548202372184055,0.9199999999999999,info:
10.42.0.207,18.197.59.152,56144,10001,udp,data,omit,4.0,-1,-1,-1,info: small omit
10.42.0.207,3.125.130.75,56144,10001,udp,data,omit,4.0,-1,-1,-1,info: small omit
10.42.0.207,192.168.1.1,56144,10000,udp,data,omit,4.0,-1,-1,-1,info: small omit
10.42.0.140,20.153.150.31,53314,443,tcp,tls,unknown,338.0,0.8146099489870804,0.7937182548783906,0.9877387152777778,info:
10.42.0.140,20.153.150.31,53314,443,tcp,tls,unknown,284.0,0.7817118917219251,0.754675114492186,0.9847748623258827,info:
20.153.150.31,10.42.0.140,443,53314,tcp,tls,unknown,34.0,0.5133253921330593,0.5037184179242565,0.9387755102040817,info:
20.153.150.31,10.42.0.140,443,53314,tcp,tls,unknown,518.0,0.8536540517949905,0.8246746098352581,0.9896727272727273,info:
10.42.0.140,20.153.150.31,53314,443,tcp,tls,unknown,337.0,0.8178193359382628,0.7939945609166592,0.9877574872169467,info:
10.42.0.140,20.153.150.31,53314,443,tcp,tls,unknown,292.0,0.7927560482286892,0.7672093976500522,0.9857971445568114,info:
20.153.150.31,10.42.0.140,443,53314,tcp,tls,unknown,34.0,0.5133253921330593,0.5037184179242565,0.9387755102040817,info:
20.153.150.31,10.42.0.140,443,53314,tcp,tls,unknown,516.0,0.8484677292794373,0.8265313766123996,0.9897785123966942,info:
10.42.0.140,20.153.150.31,53314,443,tcp,tls,unknown,337.0,0.8056209617093725,0.7843972401308077,0.9870883062177589,info:
10.42.0.140,20.153.150.31,53314,443,tcp,tls,unknown,280.0,0.8037007159764605,0.783382629888752,0.9870154577883472,info:
20.153.150.31,10.42.0.140,443,53314,tcp,tls,unknown,34.0,0.5314536459234779,0.5212406251802891,0.9444444444444444,info:
20.153.150.31,10.42.0.140,443,53314,tcp,tls,unknown,519.0,0.8502124252296246,0.8274851573024655,0.9898324299429624,info:
10.42.0.140,20.33.25.54,49177,5222,tcp,xmpp,unknown,136.0,0.6179036950314613,0.5809310845550353,0.9600994809688581,info:
20.33.25.54,10.42.0.140,5222,49177,tcp,xmpp,unknown,55.0,0.5742967539288909,0.5335123347697115,0.948099173553719,info:
10.42.0.140,20.153.150.31,53314,443,tcp,tls,unknown,338.0,0.815495451537833,0.7909233272882709,0.98754720514341,info:
10.42.0.140,20.153.150.31,53314,443,tcp,tls,unknown,284.0,0.8041233237313511,0.7820662964522309,0.9869203329369798,info:
20.153.150.31,10.42.0.140,443,53314,tcp,tls,unknown,34.0,0.49970878456095175,0.48149985463905587,0.9307479224376731,info:
20.153.150.31,10.42.0.140,443,53314,tcp,tls,unknown,515.0,0.8487970061131952,0.8243581290897922,0.9896545875968116,info:
10.42.0.140,20.153.150.31,53314,443,tcp,tls,unknown,338.0,0.8061607974855917,0.7811245715541889,0.9868518518518519,info:
10.42.0.140,20.153.150.31,53314,443,tcp,tls,unknown,288.0,0.7735290309666981,0.7501186036741936,0.9843852728468113,info:
20.153.150.31,10.42.0.140,443,53314,tcp,tls,unknown,34.0,0.5233380432387531,0.5139385394021239,0.9421487603305785,info:
20.153.150.31,10.42.0.140,443,53314,tcp,tls,unknown,516.0,0.8429975316248454,0.8217562944390865,0.9895042458344574,info:
10.42.0.140,20.153.150.31,53314,443,tcp,data,unknown,626.0,0.8432645401178525,0.820079146419927,0.989406179138322,info:
10.42.0.207,10.42.0.1,38634,53,udp,dns,text,47.0,0.4993626077910922,0.4290517584998522,0.9073724007561437,info:dns
10.42.0.1,10.42.0.207,53,38634,udp,dns,text,192.0,0.5836667050645177,0.5254003576031239,0.9457112476370511,info:dns
10.42.0.207,79.127.249.155,54894,443,tcp,tls,unknown,517.0,0.4391409932897849,0.19621258005207695,0.6631217107058001,info:
79.127.249.155,10.42.0.207,443,54894,tcp,tls,unknown,1448.0,0.7897795023710139,0.7210866913723616,0.9816578512396694,info:
79.127.249.155,10.42.0.207,443,54894,tcp,data,unknown,1448.0,0.810649195321165,0.7363987226267442,0.9831509598273447,info:
79.127.249.155,10.42.0.207,443,54894,tcp,data,unknown,1200.0,0.8077621475162151,0.7347852984812858,0.9829995397824813,info:
79.127.249.155,10.42.0.207,443,54894,tcp,tls,unknown,1448.0,0.8413382253165941,0.7863378266247987,0.9872265027249054,info:
79.127.249.155,10.42.0.207,443,54894,tcp,tls,unknown,37.0,0.5304820237218406,0.5002887700859001,0.9376,info:
10.42.0.207,79.127.249.155,54894,443,tcp,tls,unknown,126.0,0.7023454410672105,0.6582828856786991,0.9740165481201916,info:
79.127.249.155,10.42.0.207,443,54894,tcp,tls,unknown,51.0,0.559551220694674,0.5306390622295665,0.947265625,info:
10.42.0.207,79.127.249.155,54894,443,tcp,tls,unknown,261.0,0.8022573935871767,0.7843168010271373,0.9870825456836799,info:
79.127.249.155,10.42.0.207,443,54894,tcp,data,unknown,1448.0,0.8913990917858959,0.8681679468402842,0.9918858458539649,info:
79.127.249.155,10.42.0.207,443,54894,tcp,data,unknown,1448.0,0.8859406083060891,0.8652012289609946,0.9917512560587365,info:
79.127.249.155,10.42.0.207,443,54894,tcp,tls,unknown,1229.0,0.8840585028510493,0.8593451368951164,0.9914789974095959,info:
79.127.249.155,10.42.0.207,443,54894,tcp,data,unknown,1448.0,0.8946046471968047,0.8689767665849466,0.9919221567440132,info:
79.127.249.155,10.42.0.207,443,54894,tcp,data,unknown,1448.0,0.8890843754927041,0.8683912623217753,0.9918958875868056,info:
79.127.249.155,10.42.0.207,443,54894,tcp,tls,unknown,1229.0,0.8834822023861505,0.8545551793305933,0.9912496371026274,info:
79.127.249.155,10.42.0.207,443,54894,tcp,data,unknown,1448.0,0.8925644344252106,0.8677613118797021,0.991867528904566,info:
79.127.249.155,10.42.0.207,443,54894,tcp,data,unknown,1448.0,0.8949125199338285,0.8722704476951365,0.9920683517265931,info:
79.127.249.155,10.42.0.207,443,54894,tcp,tls,unknown,1448.0,0.893477152978031,0.868512240138193,0.991901322354465,info:
79.127.249.155,10.42.0.207,443,54894,tcp,data,unknown,1448.0,0.8926182964534577,0.8689790516782431,0.9919222590997183,info:
79.127.249.155,10.42.0.207,443,54894,tcp,data,unknown,1448.0,0.8912701826445991,0.8655295903677038,0.9917662618897508,info:
79.127.249.155,10.42.0.207,443,54894,tcp,tls,unknown,1448.0,0.8935267872065914,0.872857619470402,0.9920941349512779,info:
79.127.249.155,10.42.0.207,443,54894,tcp,data,unknown,1448.0,0.8912718090279999,0.8681302591122879,0.9918841499391267,info:
79.127.249.155,10.42.0.207,443,54894,tcp,data,unknown,1448.0,0.893120902367124,0.8665348691336733,0.991812032751869,info:
79.127.249.155,10.42.0.207,443,54894,tcp,tls,unknown,1448.0,0.8821589068248371,0.8619042474454471,0.99159906266817,info:
79.127.249.155,10.42.0.207,443,54894,tcp,data,unknown,1448.0,0.8921497215481002,0.8705842500651296,0.9919938409077391,info:
79.127.249.155,10.42.0.207,443,54894,tcp,data,unknown,1448.0,0.8879112979517094,0.8629621280952263,0.9916481994459834,info:
79.127.249.155,10.42.0.207,443,54894,tcp,tls,unknown,1448.0,0.8920955564454802,0.868599519789155,0.9919052410134456,info:
79.127.249.155,10.42.0.207,443,54894,tcp,data,unknown,1448.0,0.8940483929253166,0.8693234071902669,0.9919376689289656,info:
79.127.249.155,10.42.0.207,443,54894,tcp,data,unknown,1448.0,0.8876390129696674,0.8641966564460556,0.9917051779389442,info:
79.127.249.155,10.42.0.207,443,54894,tcp,tls,unknown,1448.0,0.8936910754092069,0.8660654365865923,0.9917906909974694,info:
79.127.249.155,10.42.0.207,443,54894,tcp,data,unknown,1448.0,0.8894967024909337,0.8617577658513392,0.9915922360966586,info:
79.127.249.155,10.42.0.207,443,54894,tcp,data,unknown,1448.0,0.8894489678873904,0.867994255137208,0.991878026930937,info:
79.127.249.155,10.42.0.207,443,54894,tcp,tls,unknown,1448.0,0.893987339019759,0.8704106631046125,0.9919861307049822,info:
79.127.249.155,10.42.0.207,443,54894,tcp,data,unknown,1448.0,0.8921472403833035,0.8677134448936097,0.9918653700086806,info:
79.127.249.155,10.42.0.207,443,54894,tcp,tls,unknown,1448.0,0.8941698334391154,0.8729555873713525,0.9920984286413017,info:
79.127.249.155,10.42.0.207,443,54894,tcp,data,unknown,1448.0,0.8900944266660663,0.8681755363053185,0.9918861873303911,info:
79.127.249.155,10.42.0.207,443,54894,tcp,data,unknown,1448.0,0.8916421370284728,0.8696932346630994,0.9919541858847175,info:
79.127.249.155,10.42.0.207,443,54894,tcp,tls,encrypted,1448.0,0.9018977114213054,0.8743083401820095,0.9921574785867947,info:high entropy
79.127.249.155,10.42.0.207,443,54894,tcp,data,unknown,1448.0,0.8889107980659844,0.8643450352047026,0.991712,info:
79.127.249.155,10.42.0.207,443,54894,tcp,data,unknown,1448.0,0.893314125318891,0.8692736828047575,0.991935445591551,info:
79.127.249.155,10.42.0.207,443,54894,tcp,tls,unknown,1448.0,0.8956172148741871,0.8738022413081042,0.9921354383590171,info:
79.127.249.155,10.42.0.207,443,54894,tcp,data,unknown,1448.0,0.8975610157137255,0.8751060969998172,0.9921920949504696,info:
79.127.249.155,10.42.0.207,443,54894,tcp,data,unknown,1448.0,0.8875095074511289,0.8652782297134212,0.9917547773789892,info:
79.127.249.155,10.42.0.207,443,54894,tcp,tls,unknown,1448.0,0.8867626168236343,0.8661441049006915,0.9917942713613856,info:
79.127.249.155,10.42.0.207,443,54894,tcp,data,unknown,1448.0,0.8918666887673148,0.8689106603462968,0.9919191950995656,info:
79.127.249.155,10.42.0.207,443,54894,tcp,data,unknown,1448.0,0.8923173086660964,0.8706193213161897,0.9919953977646285,info:
79.127.249.155,10.42.0.207,443,54894,tcp,tls,encrypted,1448.0,0.9016004806373699,0.8770818685496858,0.9922771714876871,info:high entropy
79.127.249.155,10.42.0.207,443,54894,tcp,data,unknown,1448.0,0.8901296377869752,0.8680258668168325,0.991879450526092,info:
79.127.249.155,10.42.0.207,443,54894,tcp,data,unknown,1448.0,0.8829545623404957,0.8588938446307887,0.9914576469337868,info:
79.127.249.155,10.42.0.207,443,54894,tcp,tls,unknown,1448.0,0.8895430293305784,0.8670928392110954,0.991837327523602,info:
79.127.249.155,10.42.0.207,443,54894,tcp,data,unknown,1448.0,0.8806893983505564,0.8604303061051216,0.9915301182034679,info:
79.127.249.155,10.42.0.207,443,54894,tcp,data,unknown,1448.0,0.8905695922931072,0.8663955321515735,0.9918057038882956,info:
79.127.249.155,10.42.0.207,443,54894,tcp,tls,unknown,1448.0,0.8866432028268613,0.8629285302816554,0.9916466433118284,info:
79.127.249.155,10.42.0.207,443,54894,tcp,data,unknown,1448.0,0.8943937423093172,0.8689918124827051,0.9919228306679143,info:
79.127.249.155,10.42.0.207,443,54894,tcp,tls,unknown,1448.0,0.8901522241651537,0.8661139727403269,0.9917929001666026,info:
79.127.249.155,10.42.0.207,443,54894,tcp,data,unknown,1448.0,0.8897949827449763,0.8682289425913245,0.9918885898586014,info:
79.127.249.155,10.42.0.207,443,54894,tcp,data,unknown,1448.0,0.8899390773836093,0.8665588597516742,0.9918131219429921,info:
79.127.249.155,10.42.0.207,443,54894,tcp,tls,unknown,1448.0,0.8906865258495946,0.8682822582733102,0.9918909876013232,info:
79.127.249.155,10.42.0.207,443,54894,tcp,data,unknown,1448.0,0.8947801936647585,0.8700092836748485,0.991968274210119,info:
79.127.249.155,10.42.0.207,443,54894,tcp,data,unknown,1448.0,0.894458998183228,0.8693981639043917,0.9919410103889696,info:
79.127.249.155,10.42.0.207,443,54894,tcp,tls,unknown,1448.0,0.8902919502219866,0.8677516669452501,0.991867093945016,info:
79.127.249.155,10.42.0.207,443,54894,tcp,data,unknown,1448.0,0.8946553895074231,0.8718829551602564,0.9920512905528148,info:
79.127.249.155,10.42.0.207,443,54894,tcp,data,unknown,1448.0,0.8965622751179506,0.8710025689670159,0.9920123908919312,info:
79.127.249.155,10.42.0.207,443,54894,tcp,tls,unknown,1448.0,0.8933499953115764,0.8721850383333487,0.9920645943284261,info:
79.127.249.155,10.42.0.207,443,54894,tcp,data,unknown,1448.0,0.89156575065808,0.8693397507174777,0.9919383995668499,info:
79.127.249.155,10.42.0.207,443,54894,tcp,data,unknown,1448.0,0.8904973152988535,0.8693397507174777,0.9919383995668499,info:
79.127.249.155,10.42.0.207,443,54894,tcp,tls,unknown,1448.0,0.8888762425894478,0.8652376595936714,0.9917529222548528,info:
79.127.249.155,10.42.0.207,443,54894,tcp,data,unknown,1448.0,0.8836413324043502,0.8637731505345337,0.9916856753597262,info:
79.127.249.155,10.42.0.207,443,54894,tcp,data,unknown,1448.0,0.8872484364167222,0.8654551076265824,0.9917628604887292,info:
79.127.249.155,10.42.0.207,443,54894,tcp,tls,unknown,1448.0,0.8880981950416803,0.8664663022302569,0.9918089189666928,info:
79.127.249.155,10.42.0.207,443,54894,tcp,data,unknown,1448.0,0.8862607810433415,0.8632903140395085,0.9916633846427647,info:
79.127.249.155,10.42.0.207,443,54894,tcp,tls,unknown,1448.0,0.8864437637959026,0.8650416234873604,0.9917439523532907,info:
79.127.249.155,10.42.0.207,443,54894,tcp,data,unknown,1448.0,0.8949322461661415,0.8746568551401382,0.9921726202296238,info:
79.127.249.155,10.42.0.207,443,54894,tcp,data,unknown,1448.0,0.8903889705419026,0.8684907064219395,0.9919003552475769,info:
79.127.249.155,10.42.0.207,443,54894,tcp,tls,unknown,1448.0,0.8897512507438695,0.8685507081894288,0.9919030497167278,info:
79.127.249.155,10.42.0.207,443,54894,tcp,data,unknown,1448.0,0.8946861539459986,0.8705561406831512,0.9919925928783612,info:
79.127.249.155,10.42.0.207,443,54894,tcp,data,unknown,1448.0,0.8916923705142297,0.8677875349634455,0.9918687113746523,info:
79.127.249.155,10.42.0.207,443,54894,tcp,tls,unknown,1448.0,0.8919750545094091,0.8652951280764606,0.9917555499566082,info:
79.127.249.155,10.42.0.207,443,54894,tcp,data,unknown,1448.0,0.8951409402640141,0.8703719256628685,0.9919844090929693,info:
79.127.249.155,10.42.0.207,443,54894,tcp,data,unknown,1448.0,0.8929016560952765,0.8705842500651296,0.9919938409077391,info:
79.127.249.155,10.42.0.207,443,54894,tcp,tls,unknown,1448.0,0.8911551621456169,0.8664254293637815,0.9918070622699151,info:
79.127.249.155,10.42.0.207,443,54894,tcp,data,unknown,1448.0,0.8936078895445908,0.8699635708859543,0.9919662380258226,info:
79.127.249.155,10.42.0.207,443,54894,tcp,data,unknown,1448.0,0.8900923889409311,0.867443677607191,0.9918531922487652,info:
79.127.249.155,10.42.0.207,443,54894,tcp,tls,unknown,1448.0,0.8935701580493387,0.8716411419094068,0.992040625,info:
79.127.249.155,10.42.0.207,443,54894,tcp,data,unknown,1448.0,0.889420755380798,0.8667157230550327,0.9918202400786023,info:
79.127.249.155,10.42.0.207,443,54894,tcp,data,unknown,1448.0,0.8866342957954614,0.8599785874226528,0.991508875739645,info:
79.127.249.155,10.42.0.207,443,54894,tcp,tls,unknown,1448.0,0.8893431555367889,0.8680982905520538,0.9918827111039897,info:
79.127.249.155,10.42.0.207,443,54894,tcp,data,unknown,1448.0,0.89222569199726,0.8713720241697346,0.9920287383128772,info:
79.127.249.155,10.42.0.207,443,54894,tcp,data,unknown,1448.0,0.8958750669523896,0.8717601585230955,0.9920458762017204,info:
79.127.249.155,10.42.0.207,443,54894,tcp,tls,unknown,1448.0,0.8887429189092626,0.8650240322006045,0.9917431469629272,info:
79.127.249.155,10.42.0.207,443,54894,tcp,data,unknown,1448.0,0.8936147971451147,0.8720020593312869,0.9920565385746496,info:
79.127.249.155,10.42.0.207,443,54894,tcp,tls,unknown,1448.0,0.8984687970401072,0.8740092363393568,0.9921444603142215,info:
79.127.249.155,10.42.0.207,443,54894,tcp,data,unknown,1448.0,0.8880283040178584,0.8672163548755096,0.9918429163566798,info:
79.127.249.155,10.42.0.207,443,54894,tcp,data,unknown,1448.0,0.8908747225773402,0.8667462662081005,0.9918216253443526,info:
79.127.249.155,10.42.0.207,443,54894,tcp,tls,unknown,1448.0,0.8874903255333946,0.861398194591369,0.9915754552462214,info:
79.127.249.155,10.42.0.207,443,54894,tcp,data,unknown,1448.0,0.8902744481793137,0.8683455096061556,0.9918938312565102,info:
79.127.249.155,10.42.0.207,443,54894,tcp,data,unknown,1448.0,0.8925441973965154,0.86679108322333,0.9918236575676022,info:
79.127.249.155,10.42.0.207,443,54894,tcp,tls,unknown,1448.0,0.8988879860019532,0.8762501406867799,0.9922414709320863,info:
79.127.249.155,10.42.0.207,443,54894,tcp,data,unknown,1448.0,0.8926915270779087,0.8674130085390559,0.991851806640625,info:
79.127.249.155,10.42.0.207,443,54894,tcp,data,unknown,1448.0,0.8982803240198374,0.8733317463050866,0.9921148930991115,info:
79.127.249.155,10.42.0.207,443,54894,tcp,tls,unknown,1448.0,0.8943542953943688,0.8712032938695602,0.9920212765957447,info:
79.127.249.155,10.42.0.207,443,54894,tcp,data,unknown,1448.0,0.8960247426072117,0.870600676705812,0.9919945701446486,info:
79.127.249.155,10.42.0.207,443,54894,tcp,data,unknown,1448.0,0.8953053493797632,0.8702086109746343,0.9919771468144044,info:
79.127.249.155,10.42.0.207,443,54894,tcp,tls,unknown,1448.0,0.8896960243077177,0.8664898313176331,0.9918099876116023,info:
79.127.249.155,10.42.0.207,443,54894,tcp,data,unknown,1448.0,0.8864146810256519,0.862223836787847,0.9916139374537504,info:
